Block Index,Storage Assignment (Mb) C = 1,Storage Assignment (Mb) C = 2,Storage Assignment (Mb) C = 3,Storage Assignment (Mb) C = 4,Storage Assignment (Mb) C = 5,Blockchain size (Mb)
937,13.79204557142857,18.85586114285714,26.4515845,32.35936933333333,44.174939,70.893418
938,13.80014692857143,18.86855585714286,26.47116925,32.384313,44.2106005,70.957725
939,13.80589842857143,18.87745885714286,26.4847995,32.40162,44.235261,71.001846
940,13.814744571428571,18.89111814285714,26.5056785,32.42811433333333,44.272986,71.06923
941,13.823418285714286,18.90524757142857,26.5279915,32.45679233333333,44.314394,71.14561
942,13.831948285714285,18.91944057142857,26.550679,32.486086666666665,44.356902,71.224892
943,13.840713928571429,18.93480685714286,26.57594625,32.51905466666667,44.4052715,71.317301
944,14.07389857142857,19.22649014285714,26.9553775,32.966734333333335,44.989448,72.136282
945,14.080188642857141,19.235964285714285,26.96962775,32.98469933333333,45.0148425,72.180859
946,14.0857075,19.244206,26.98195375,33.000202,45.0366985,72.218979
947,14.092677857142858,19.255054714285716,26.99862,33.021393,45.066939,72.273276
948,14.098405357142859,19.263446714285717,27.01100875,33.03689033333333,45.0886535,72.310579
949,14.1146485,19.286412,27.04405725,33.077781333333334,45.1452295,72.404689
950,14.12472107142857,19.30162214285714,27.06697375,33.10669166666667,45.1861275,72.476615
951,14.133042785714286,19.31322157142857,27.08348975,33.12703166666667,45.2141155,72.522503
952,14.141071714285715,19.32477342857143,27.100326,33.147978,45.243282,72.571824
953,14.148325642857142,19.336250285714282,27.11813725,33.170716,45.2758735,72.630945
954,14.152996642857142,19.343737285714283,27.12984825,33.185712333333335,45.2974405,72.670369
955,14.160352785714286,19.354170571428572,27.14489725,33.204351333333335,45.3232595,72.713449
956,14.167913857142858,19.365467714285717,27.1617985,33.22561133333333,45.353237,72.765754
957,14.172824857142858,19.373148714285715,27.1736345,33.240679,45.374768,72.804534
958,14.182005214285715,19.38738042857143,27.19544325,33.268381,45.4142565,72.875253
959,14.188756,19.397193,27.2098485,33.28635833333333,45.439378,72.918118
960,14.195463142857141,19.406750285714285,27.223681,33.303516,45.463186,72.95802
961,14.525204,19.771264,27.640354,33.76075733333333,46.001564,73.44484
962,14.5311135,19.779839,27.65292725,33.776440333333326,46.0234665,73.482157
963,14.536511571428571,19.78807714285714,27.6654255,33.792252,46.045905,73.521918
964,14.542654714285714,19.798211428571427,27.6815465,33.813029333333326,46.075995,73.577794
965,14.5541785,19.815174,27.70666725,33.84449533333333,46.1201515,73.653937
966,14.566224714285715,19.83125842857143,27.728809,33.87134833333333,46.156427,73.710472
967,14.574968785714285,19.84336257142857,27.74595325,33.89241266666667,46.1853315,73.757513
968,14.58045307142857,19.85228414285714,27.76003075,33.91050033333333,46.2114395,73.805635
969,14.588172,19.863355,27.7761295,33.93050966666667,46.23927,73.852562
970,14.632995642857141,19.919812285714283,27.85003725,34.01799,46.3538955,74.015433
971,14.637985142857142,19.927897285714284,27.8627655,34.03432966666667,46.377458,74.05877
972,14.64457257142857,19.93769914285714,27.877389,34.052703333333326,46.403332,74.103772
973,14.650836785714285,19.94720657142857,27.89176125,34.07085933333333,46.4290555,74.149177
974,14.658244071428571,19.957926142857144,27.90744925,34.09041166666667,46.4563365,74.195549
975,14.666072,19.969196,27.923882,34.11086,46.484816,74.243736
976,14.67432407142857,19.980902142857143,27.94076925,34.131777,46.5137925,74.292093
977,14.67958442857143,19.989333857142856,27.953958,34.14866566666667,46.538081,74.336492
978,14.68515407142857,19.99807714285714,27.96746175,34.165872,46.5626925,74.380923
979,14.692603,20.009331,27.984423,34.187272333333325,46.592971,74.434192
980,14.7014395,20.022575,28.00427825,34.21226966666667,46.6282525,74.495897
981,14.708861928571428,20.03380285714286,28.02121425,34.23364533333333,46.6585075,74.549173
982,14.714535857142858,20.042541714285715,28.0345505,34.250557333333326,46.682571,74.592082
983,14.720646285714285,20.05153357142857,28.0478645,34.267233,46.70597,74.632422
984,14.725351142857141,20.058646285714282,28.058589,34.28076666666667,46.725122,74.666132
985,14.73462292857143,20.07166785714286,28.07723525,34.30378766666667,46.7568925,74.718629
986,14.740471142857142,20.080660285714284,28.090944,34.32116466666667,46.781606,74.762648
987,14.761949142857143,20.109150285714282,28.129952,34.36835333333333,46.845156,74.860816
988,14.767997285714285,20.11828457142857,28.1437155,34.385717333333325,46.869721,74.904022
989,14.776563714285714,20.131254428571427,28.1632905,34.41042966666667,46.904708,74.96567
990,14.784622357142858,20.142577714285718,28.17951075,34.430458666666674,46.9323545,75.011375
991,14.793103857142858,20.154739714285718,28.1971935,34.45243533333333,46.962919,75.062902
992,14.800915285714286,20.16585657142857,28.2132685,34.47236666666667,46.990563,75.109178
993,14.80617957142857,20.17419914285714,28.2262285,34.488918,47.014297,75.152274
994,14.817210928571429,20.189916857142858,28.24897575,34.51713266666667,47.0534465,75.217883
995,14.823683357142858,20.200375714285716,28.26541425,34.538222,47.0838375,75.273693
996,14.829472142857142,20.209229285714283,28.278865,34.55524833333333,47.108015,75.3166
997,14.854482928571429,20.24137185714286,28.32170525,34.606409,47.1758165,75.416445
998,14.862542857142857,20.252842714285716,28.3382925,34.626975666666674,47.204342,75.464198
999,14.87000307142857,20.263572142857143,28.35392575,34.646423,47.2314175,75.509967
1000,14.87729792857143,20.27423585714286,28.36964275,34.66607033333333,47.2589255,75.557131
